dataset,entropy_type,size_kb,algorithm,run_id,compress_ms,decompress_ms,input_bytes,compressed_bytes,compression_ratio
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,22,41.614800,27.052100,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,23,43.369700,27.582100,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,24,42.565600,27.332600,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,25,44.964200,27.014700,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,26,44.297100,29.472300,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,27,44.277700,27.867800,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,28,43.585900,27.266800,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,29,41.872500,28.046400,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,Huffman,30,42.239500,27.657100,1048576,857768,1.222447
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,1,126.124900,47.406900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,2,138.817900,45.399900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,3,134.950500,47.394500,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,4,133.495900,49.153700,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,5,109.381000,43.896000,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,6,136.202300,52.149800,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,7,128.799300,43.983900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,8,151.235300,50.917100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,9,137.697700,50.723900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,10,132.898500,47.029200,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,11,124.379000,42.922100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,12,130.105700,46.389700,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,13,127.758900,45.553800,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,14,131.127600,44.472000,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,15,125.867300,43.328600,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,16,126.029500,45.881300,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,17,129.240500,46.832400,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,18,126.053600,44.658800,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,19,131.182600,51.127800,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,20,135.639700,46.069900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,21,121.603400,43.132100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,22,128.486300,43.153100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,23,126.844700,43.761300,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,24,134.269600,44.995800,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,25,125.686400,42.964900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,26,126.428600,43.550100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,27,125.721300,43.812100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,28,125.481000,43.087600,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,29,125.941000,45.762100,1048576,3004712,0.348977
DS_HIGH_ENTROPY_1MB.json,HIGH_ENTROPY,1024,LZW,30,126.918800,43.402900,1048576,3004712,0.348977
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,1,221.246400,150.401400,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,2,224.714100,143.241100,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,3,223.419600,153.288500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,4,220.668000,141.763200,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,5,221.103000,151.980500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,6,230.353400,138.390300,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,7,224.420800,154.520700,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,8,258.455600,156.411500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,9,221.299600,146.189600,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,10,220.285100,142.434700,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,11,216.187400,151.305100,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,12,221.764200,143.540000,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,13,220.164500,149.158300,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,14,213.771600,140.183000,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,15,221.106500,146.575600,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,16,224.226100,145.741500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,17,225.693100,156.058500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,18,220.912100,145.425600,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,19,216.944500,149.263800,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,20,223.946100,140.786900,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,21,225.541500,146.668400,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,22,228.443900,152.075800,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,23,217.878100,149.690900,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,24,223.456700,147.418500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,25,220.036200,154.423900,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,26,233.017900,146.400100,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,27,217.015100,148.613400,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,28,221.961500,153.516600,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,29,257.567400,145.261500,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,Huffman,30,225.955700,144.989100,5242880,4286152,1.223214
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,1,662.872100,241.995700,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,2,677.822100,210.686300,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,3,710.224100,274.013900,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,4,643.666000,371.009200,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,5,584.852600,395.108600,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,6,707.526300,283.479000,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,7,714.977100,236.941300,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,8,710.122700,294.448100,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,9,660.107200,270.171400,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,10,660.795600,414.047600,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,11,643.869900,362.583900,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,12,757.386600,342.558300,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,13,696.715000,295.968700,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,14,676.952200,361.698900,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,15,680.784000,208.608500,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,16,715.466000,299.202100,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,17,628.851900,306.632900,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,18,735.992400,260.963800,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,19,700.842100,273.634100,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,20,680.481000,311.463200,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,21,621.556000,203.495500,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,22,698.165600,266.415900,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,23,607.685300,301.008800,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,24,733.416100,303.994500,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,25,572.684100,207.465900,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,26,608.609700,404.898400,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,27,681.881700,334.851100,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,28,681.340700,326.680200,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,29,624.747700,213.583500,5242880,15024664,0.348952
DS_HIGH_ENTROPY_5MB.json,HIGH_ENTROPY,5120,LZW,30,706.975600,220.405000,5242880,15024664,0.348952
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,1,0.105600,0.040100,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,2,0.124700,0.040300,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,3,0.155100,0.065400,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,4,0.113200,0.040300,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,5,0.116900,0.054100,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,6,0.112600,0.041800,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,7,0.108800,0.049300,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,8,0.190100,0.084900,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,9,0.129800,0.052100,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,10,0.107700,0.041500,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,11,0.108800,0.038700,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,12,0.119800,0.040400,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,13,0.143600,0.060000,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,14,0.147000,0.044000,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,15,0.111400,0.040300,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,16,0.112300,0.041300,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,17,0.135400,0.060900,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,18,0.144000,0.055800,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,19,0.117500,0.044000,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,20,0.113800,0.041600,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,21,0.107900,0.040900,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,22,0.148400,0.041800,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,23,0.115700,0.039700,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,24,0.137500,0.060800,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,25,0.111900,0.039900,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,26,0.117700,0.041500,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,27,0.103300,0.041400,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,28,0.131100,0.041700,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,29,0.117500,0.039900,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,Huffman,30,0.113400,0.042000,1024,1302,0.786482
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,1,0.183200,0.057600,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,2,0.190700,0.082700,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,3,0.114800,0.033800,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,4,0.179500,0.055000,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,5,0.116000,0.034900,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,6,0.184700,0.056500,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,7,0.132200,0.040000,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,8,0.117600,0.033800,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,9,0.110000,0.033700,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,10,0.130700,0.034900,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,11,0.127400,0.033500,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,12,0.156100,0.044300,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,13,0.190600,0.055400,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,14,0.142600,0.042000,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,15,0.118300,0.039700,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,16,0.202500,0.045300,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,17,0.114400,0.034700,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,18,0.133400,0.037500,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,19,0.190600,0.056400,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,20,0.185300,0.059600,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,21,0.129000,0.056500,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,22,0.140300,0.035000,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,23,0.131900,0.035200,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,24,0.219600,0.071400,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,25,0.108500,0.033400,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,26,0.119400,0.035500,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,27,0.112300,0.034200,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,28,0.129100,0.039500,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,29,0.112000,0.037300,1024,612,1.673203
DS_LOW_ENTROPY_1KB.json,LOW_ENTROPY,1,LZW,30,0.137400,0.040600,1024,612,1.673203
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,1,0.181800,0.073100,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,2,0.136200,0.046700,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,3,0.119500,0.047200,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,4,0.122700,0.048700,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,5,0.120500,0.047200,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,6,0.179200,0.065300,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,7,0.138900,0.054300,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,8,0.283500,0.047900,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,9,0.157200,0.067600,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,10,0.135200,0.061100,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,11,0.140400,0.048100,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,12,0.125100,0.047600,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,13,0.172600,0.057700,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,14,0.190400,0.087000,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,15,0.166900,0.051800,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,16,0.116700,0.045600,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,17,0.135200,0.047400,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,18,0.185800,0.082000,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,19,0.120100,0.048100,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,20,0.123600,0.051300,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,21,0.139700,0.054700,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,22,0.132100,0.055800,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,23,0.177600,0.072600,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,24,0.144500,0.055300,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,25,0.132100,0.050800,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,26,0.126400,0.047100,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,27,0.119400,0.050700,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,28,0.161100,0.051400,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,29,0.123700,0.050400,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,Huffman,30,0.185500,0.080000,2048,1558,1.314506
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,1,0.305700,0.122200,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,2,0.280200,0.064500,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,3,0.171500,0.039000,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,4,0.170400,0.045000,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,5,0.351500,0.085600,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,6,0.277500,0.064300,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,7,0.170500,0.038700,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,8,0.278300,0.063900,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,9,0.194600,0.048400,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,10,0.162800,0.038600,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,11,0.171800,0.038800,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,12,0.168200,0.039600,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,13,0.175400,0.043200,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,14,0.164900,0.039000,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,15,0.295500,0.083900,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,16,0.165400,0.039600,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,17,0.170200,0.040900,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,18,0.204400,0.045900,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,19,0.200500,0.047200,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,20,0.190200,0.042200,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,21,0.163000,0.038900,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,22,0.163000,0.055200,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,23,0.167300,0.039800,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,24,0.177300,0.039000,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,25,0.168700,0.038400,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,26,0.322600,0.045800,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,27,0.171600,0.039100,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,28,0.169100,0.039200,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,29,0.193000,0.259800,2048,852,2.403756
DS_LOW_ENTROPY_2KB.json,LOW_ENTROPY,2,LZW,30,0.164900,0.039100,2048,852,2.403756
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,1,0.191500,0.071900,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,2,0.168500,0.069100,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,3,0.206200,0.080100,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,4,0.166200,0.069500,5120,2326,2.201204
